title,price,img
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",61997 Сом,https://enter.kg/images/stories/virtuemart/product/1_3118_1053.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 1TB + 1TB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62094 Сом,https://enter.kg/images/stories/virtuemart/product/1_2145_4920.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 8GB DDR4, 120GB M.2 SSD, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62190 Сом,https://enter.kg/images/stories/virtuemart/product/1_1138.jpg
"Lenovo IdeaPad 3 15ADA6 AMD Ryzen 7 3700U (up to 4.0Ghz) Quad, 15.6"" LED FULL HD (1920x1080) IPS, 20GB, 256GB SSD PCIe®️ NVMe M.2, AMD Radeon RX Vega 10 Graphics, Wi-Fi, BT5.0, USB Type-C, Dolby Audio, HD 720P Cam, Eng-Rus, ARCTIC GREY",62190 Сом,https://enter.kg/images/stories/virtuemart/product/1_1570.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",62190 Сом,https://enter.kg/images/stories/virtuemart/product/1_7360_7594.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 8GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, BLACK",62190 Сом,https://enter.kg/images/stories/virtuemart/product/1_7826_6558.jpg
"HP 15-dw3683nia Intel Core i5-1135G7 (up to 4.2Ghz), 15.6"" LED HD (1366x768x), 24GB, 256GB SSD PCIe®️ NVMe M.2, NVIDIA GeForce MX450 2GB GDDR6, WiFi 5, BT 5.0, Cam, LAN, RJ45, USB Type-C, HD-Cam HP True Vision 720, Eng-Rus, JET BLACK",62286 Сом,https://enter.kg/images/stories/virtuemart/product/1_3502_3152.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",62382 Сом,https://enter.kg/images/stories/virtuemart/product/1_4585_6507.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 12GB, 256GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",62382 Сом,https://enter.kg/images/stories/virtuemart/product/1_7772_2313.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 16GB, 128GB SSD, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",62382 Сом,https://enter.kg/images/stories/virtuemart/product/1_8808_5091.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 20GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_7382_1959.jpg
"HP Probook 450 G8 Intel Core i3-1125G4 (4ядра/8потоков, up to 3.7Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/7_4337.png
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7 (up to 4.2Ghz), 15.6"" LED FULL HD (1920 x 1080), 20GB DDR4-3200Mhz, 1TB SSD PCIe NVMe M.2, NVIDIA GeForce MX350 2GB GDDR5, WiFi, BT 5.0, HD 720P Cam, USB Type-C, замок Kensington, Eng-Rus, ABYSS BLUE",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_8914_2117.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 12GB, 1TB + 120GB M.2 SSD, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_8545.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 20GB, 128GB SSD, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_4984_6578.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_1361_5633.jpg
"Lenovo Ideapad 3-15IIL05 Platinum Grey Intel Core i5-1035G1 (up to 3.6Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_3739_7229.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",62478 Сом,https://enter.kg/images/stories/virtuemart/product/1_7420_4196.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 12GB DDR4, 1TB, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62574 Сом,https://enter.kg/images/stories/virtuemart/product/1) a315-42__1__4124.jfif
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 16GB DDR4-3200Mhz, 128GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, Black",62670 Сом,https://enter.kg/images/stories/virtuemart/product/1_3918.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 16GB DDR4-3200Mhz, 1TB, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, BLACK",62670 Сом,https://enter.kg/images/stories/virtuemart/product/1_5233_1851.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 1TB + 1TB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62766 Сом,https://enter.kg/images/stories/virtuemart/product/1_7967_1221.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_3461_2944.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 12GB DDR4, 256GB SSD, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1) a315-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55g-55gм_1683.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 8GB DDR4, 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_8842_5383.jpg
"Asus X515E-BQ1096 Intel Core i7-1165G7 (up to 4.7Ghz), 15.6"" LED FULL HD WV (аналог IPS) (1920 x 1080), 8GB DDR4-3200Mhz, 256GB SSD PCIe NVMe M.2, Intel Iris Xe Graphics, без привода, WiFi 5, BT 4.1, USB Type-C, Fingerprint Scaner (Сканер отпечатка пальцев), Backlight Chiclet ENG Keyboard, замок Kensington, Cam, Eng-Rus, SLATE GREY",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_6742.jpg
"Asus X515EA Core i7-1065G7 (up to 3,9Ghz), 15.6"" LED FULL HD (1920 x 1080), 8GB, 128GB, NVIDIA GeForce MX330 2GB, без привода, WiFi 5, BT 4.1, USB Type-C, Cam, Eng-Rus, TRANSPARENT SILVER",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_4568_5040.jpg
"Asus X515EA Core i7-1065G7 (up to 3,9Ghz), 15.6"" LED FULL HD (1920 x 1080), 8GB, 1TB, NVIDIA GeForce MX330 2GB, без привода, WiFi 5, BT 4.1, USB Type-C, Cam, Eng-Rus, TRANSPARENT SILVER.",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_1415_7795.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 1TB + 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_6690.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 1TB + 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_3377_7321.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 16GB, 1TB, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_7957_1156.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 12GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1_8623_5496.jpg
"Ноутбук HP 15-dw1170ur 2X3A5EA#ABA Intel Core i5-10210U (1.60-4.20GHz), 8GB DDR4, 256GB SSD, Intel UHD Graphics 620, 15.6""FHD (1920x1080) IPS, WiFi ac, BT 4.2, HD WC, CR, DOS, Русская клавиатура, Black",62959 Сом,https://enter.kg/images/stories/virtuemart/product/1 ) 15s black grey_6242.jpg
"Ноутбук HP 250 G8 Intel Core i5-1135G7 (2.40-4.20GHz), 24GB, 512GB SSD, 15.6""(1920X1080) FULL, Iris Xe Graphics, Webcam, BT, LAN, RJ45, Win11 home Eng, серебристый, Rus [4K803EA#ABZ]",63055 Сом,https://enter.kg/images/stories/virtuemart/product/1_4309_1755.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_1995_3722.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 8GB, 512GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_4418.jpg
"Lenovo IdeaPad 3 15ADA6 AMD Ryzen 7 3700U (up to 4.0Ghz) Quad, 15.6"" LED FULL HD (1920x1080) IPS, 8GB, 1TB SSD PCIe®️ NVMe M.2, AMD Radeon RX Vega 10 Graphics, Wi-Fi, BT5.0, USB Type-C, Dolby Audio, HD 720P Cam, Eng-Rus, ARCTIC GREY",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_7473_5650.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 1TB + 120GB M.2 SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_4544_7085.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 12GB DDR4-3200Mhz, 1TB + 128GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, BLACK",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_5934_6391.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_1133.jpg
"Ноутбук HP 15-1006ny Intel Core i7-10510U (4ядра/8потоков, up to 4.9Ghz), 8GB DDR4, 1TB, int VGA, 15.6"" LED FULL HD, m.2 NVMe, WiFi, BT, HD WebCam, DOS, клавиатура с подсветкой Eng-Rus, серебристый [4C8L1EA#B1R]",63151 Сом,https://enter.kg/images/stories/virtuemart/product/1_2122_7501.jpg
"HP 255 G8 Silver Ryzen 7 5700U (up to 4.3Ghz), 16GB, 256GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Win11, Eng-Rus",63343 Сом,https://enter.kg/images/stories/virtuemart/product/1_7846_1025.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 8GB DDR4, 1TB + 120GB M.2 SSD, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",63439 Сом,https://enter.kg/images/stories/virtuemart/product/1_4918_5347.jpg
"ASUS VivoBook K513EA-BN2416W Intel Core i7-1165G7 (up to 4.7Ghz), 15.6"" LED FULL HD WV (аналог IPS) (1920 x 1080), 8GB DDR4-3200Mhz, 128GB SSD PCIe NVMe M.2, Intel Iris Xe Graphics, без привода, WiFi 6, BT 5.0, USB Type-C, Harman Kardon Sound, Backlight Chiclet ENG Keyboard, замок Kensington, Cam, Eng-Rus, TRANSPARENT SILVER",63439 Сом,https://enter.kg/images/stories/virtuemart/product/1_3361_1368.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",63439 Сом,https://enter.kg/images/stories/virtuemart/product/1_8233_8007.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 20GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",63439 Сом,https://enter.kg/images/stories/virtuemart/product/1_7642_5776.jpg
"Ноутбук HP 15-1006ny Intel Core i7-10510U (4ядра/8потоков, up to 4.9Ghz), 8GB DDR4, 512GB SSD, int VGA, 15.6"" LED FULL HD, m.2 NVMe, WiFi, BT, HD WebCam, DOS, клавиатура с подсветкой Eng-Rus, серебристый [4C8L1EA#B1R]",63439 Сом,https://enter.kg/images/stories/virtuemart/product/1_6779.jpg
"HP 15-dw3683nia Intel Core i5-1135G7 (up to 4.2Ghz), 15.6"" LED HD (1366x768x), 12GB, 1TB SSD PCIe®️ NVMe M.2, NVIDIA GeForce MX450 2GB GDDR6, WiFi 5, BT 5.0, Cam, LAN, RJ45, USB Type-C, HD-Cam HP True Vision 720, Eng-Rus, JET BLACK",63535 Сом,https://enter.kg/images/stories/virtuemart/product/1_1110_2292.jpg
"Lenovo IdeaPad 3 15ADA6 AMD Ryzen 7 3700U (up to 4.0Ghz) Quad, 15.6"" LED FULL HD (1920x1080) IPS, 12GB, 1TB + 512GB SSD PCIe®️ NVMe M.2, AMD Radeon RX Vega 10 Graphics, Wi-Fi, BT5.0, USB Type-C, Dolby Audio, HD 720P Cam, Eng-Rus, ARCTIC GREY",63631 Сом,https://enter.kg/images/stories/virtuemart/product/1_3176_7610.jpg
"Lenovo IdeaPad 3 15ADA6 AMD Ryzen 7 3700U (up to 4.0Ghz) Quad, 15.6"" LED FULL HD (1920x1080) IPS, 20GB, 1TB + 128GB SSD PCIe®️ NVMe M.2, AMD Radeon RX Vega 10 Graphics, Wi-Fi, BT5.0, USB Type-C, Dolby Audio, HD 720P Cam, Eng-Rus, ARCTIC GREY",63631 Сом,https://enter.kg/images/stories/virtuemart/product/1_2578_6549.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 12GB DDR4-3200Mhz, 512GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, Black",63631 Сом,https://enter.kg/images/stories/virtuemart/product/1_2913.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 16GB DDR4-3200Mhz, 256GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, Black",63631 Сом,https://enter.kg/images/stories/virtuemart/product/1_1990_5140.jpg
"Ноутбук HP 250 G8 Intel Core i5-1135G7 (2.40-4.20GHz), 16GB, 1000GB SSD, 15.6""(1920X1080) FULL, Iris Xe Graphics, Webcam, BT, LAN, RJ45, Win11 home Eng, серебристый, Rus [4K803EA#ABZ]",63728 Сом,https://enter.kg/images/stories/virtuemart/product/1_4159.jpg
"Notebook HP 17-CN1008CY 17.3"" HD+ (1600x900) Touchscreen, Intel Core i5-1155G7 (2.5GHz-4.5GHz), 12GB DDR4, 512GB SSD PCIe NVMe, Intel Iris Xe Graphics, WiFi ac, BT, HD Cam, Fingerprint, White Backlit Keyboard (Eng+Rus), Windows 11 Home, Blue",63824 Сом,https://enter.kg/images/stories/virtuemart/product/3_7900.jpg
"NotebookHP 17-CN1009CY 17.3"" HD+ (1600x900) Touchscreen, Intel Core i5-1155G7 (2.5GHz-4.5GHz), 12GB DDR4, 512GB SSD PCIe NVMe, Intel Iris Xe Graphics, WiFi ac, BT, HD Cam, Fingerprint, White Backlit Keyboard (Eng+Rus), Windows 11 Home, Red",63824 Сом,https://enter.kg/images/stories/virtuemart/product/3_1728.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",63920 Сом,https://enter.kg/images/stories/virtuemart/product/2_1479.jpeg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",63920 Сом,https://enter.kg/images/stories/virtuemart/product/2_2249.jpeg
"Asus X515E-BQ1096 Intel Core i7-1165G7 (up to 4.7Ghz), 15.6"" LED FULL HD WV (аналог IPS) (1920 x 1080), 12GB DDR4-3200Mhz, 128GB SSD PCIe NVMe M.2, Intel Iris Xe Graphics, без привода, WiFi 5, BT 4.1, USB Type-C, Fingerprint Scaner (Сканер отпечатка пальцев), Backlight Chiclet ENG Keyboard, замок Kensington, Cam, Eng-Rus, SLATE GREY",63920 Сом,https://enter.kg/images/stories/virtuemart/product/1_6504.jpg
"Asus X515EA Core i7-1065G7 (up to 3,9Ghz), 15.6"" LED FULL HD (1920 x 1080), 8GB, 256GB SSD PCIe NVMe M.2, NVIDIA GeForce MX330 2GB, без привода, WiFi 5, BT 4.1, USB Type-C, Cam, Eng-Rus, TRANSPARENT SILVER",63920 Сом,https://enter.kg/images/stories/virtuemart/product/1_8123_6888.jpg
"HP Probook 450 G8 Intel Core i3-1125G4 (4ядра/8потоков, up to 3.7Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",63920 Сом,https://enter.kg/images/stories/virtuemart/product/7_8181.png
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",63920 Сом,https://enter.kg/images/stories/virtuemart/product/1_2029_1145.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB, 120GB M.2 SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",63920 Сом,https://enter.kg/images/stories/virtuemart/product/1_8510_7540.jpg
"Ноутбук HP 15-1006ny Intel Core i7-10510U (4ядра/8потоков, up to 4.9Ghz), 12GB DDR4, 1TB, int VGA, 15.6"" LED FULL HD, m.2 NVMe, WiFi, BT, HD WebCam, DOS, клавиатура с подсветкой Eng-Rus, серебристый [4C8L1EA#B1R]",63920 Сом,https://enter.kg/images/stories/virtuemart/product/1_7216_7933.jpg
"Ноутбук HP 15-dy2067ms 4W2K2UA#ABA Intel Core i5-1135G7 (2.40-4.20GHz), 12GB DDR4, 256GB SSD, Intel Iris Xe Graphics G7, 15.6""FHD (1920x1080) Touch IPS, WiFi ac, BT 4.2, HD WC, CR, Win 11 Home, Русская клавиатура, Silver",63920 Сом,https://enter.kg/images/stories/virtuemart/product/3_7927.jpg
"Lenovo IdeaPad 3 15ADA6 AMD Ryzen 7 3700U (up to 4.0Ghz) Quad, 15.6"" LED FULL HD (1920x1080) IPS, 20GB, 512GB SSD PCIe®️ NVMe M.2, AMD Radeon RX Vega 10 Graphics, Wi-Fi, BT5.0, USB Type-C, Dolby Audio, HD 720P Cam, Eng-Rus, ARCTIC GREY",64112 Сом,https://enter.kg/images/stories/virtuemart/product/1_5787_2825.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",64112 Сом,https://enter.kg/images/stories/virtuemart/product/1_8989.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 12GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, BLACK",64112 Сом,https://enter.kg/images/stories/virtuemart/product/1_2852_8876.jpg
"Lenovo V15 G2 ALC AMD Ryzen 7 5700U (up to 4.3Ghz) Octa, 15.6"" LED FULL HD (1920x1080), 8GB DDR4-3200Mhz, 1TB + 512GB SSD PCIe®️ NVMe M.2, AMD Radeon Graphics, Wi-Fi, BT5.0, HD 720P Cam, LAN, RJ45, USB Type-C, замок Kensington, Eng-Rus, BLACK Eng-Rus, BLACK",64112 Сом,https://enter.kg/images/stories/virtuemart/product/1_7590_4740.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 4GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",64208 Сом,https://enter.kg/images/stories/virtuemart/product/1_2804_4211.jpg
"Ноутбук HP 15-1006ny Intel Core i7-10510U (4ядра/8потоков, up to 4.9Ghz),12GB DDR4, 256GB SSD, int VGA, 15.6"" LED FULL HD, m.2 NVMe, WiFi, BT, HD WebCam, DOS, клавиатура с подсветкой Eng-Rus, серебристый [4C8L1EA#B1R]",64208 Сом,https://enter.kg/images/stories/virtuemart/product/1_4790_7829.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",64304 Сом,https://enter.kg/images/stories/virtuemart/product/1_1373.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",64400 Сом,https://enter.kg/images/stories/virtuemart/product/2_4237.jpeg
